"year","month","date","shipname","category","commodity","species","landings","catches","value","price"
2007,8,2007-08-01,"BUENAVENTURA1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",62000,62000,496000,8
2007,8,2007-08-01,"BUENAVENTURA1","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",39000,39000,390000,10
2007,8,2007-08-01,"BUENAVENTURA2","Atun","Albacora ent. fca.","Thunnus alalunga",11000,11000,88000,8
2007,8,2007-08-01,"BUENAVENTURA2","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",27000,27000,216000,8
2007,8,2007-08-01,"CAMILA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",84683,84683,423415,5
2007,8,2007-08-01,"CAMILA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",260172,260172,1300860,5
2007,8,2007-08-01,"CARTADEDECES","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",152090,152090,1216720,8
2007,8,2007-08-01,"CARTADEDECES","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",273897,273897,1369485,5
2007,8,2007-08-01,"CARTADEDECES","Bonito","Bonito ent. fco.","Euthynnus alletteratus",204894,204894,1024470,5
2007,8,2007-08-01,"CHACMOOL","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",18000,18000,180000,10
2007,8,2007-08-01,"CHACMOOL","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",49000,49000,490000,10
2007,8,2007-08-01,"CHACMOOL","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1000,1000,7000,7
2007,8,2007-08-01,"CHACMOOL","Bonito","Bonito ent. fco.","Euthynnus alletteratus",8000,8000,40000,5
2007,8,2007-08-01,"CLIPEPERTON","Atun","Albacora ent. fca.","Thunnus alalunga",85,85,425,5
2007,8,2007-08-01,"CLIPEPERTON","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",327748,327748,1638740,5
2007,8,2007-08-01,"CLIPEPERTON","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",444595,444595,2222975,5
2007,8,2007-08-01,"CLIPEPERTON","Bonito","Bonito ent. fco.","Euthynnus alletteratus",281219,281219,1406095,5
2007,8,2007-08-01,"CONSTANZA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",10000,10000,90000,9
2007,8,2007-08-01,"CONSTANZA","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",368000,368000,4416000,12
2007,8,2007-08-01,"DAMASTA","Atun","Atun aleta amarilla desv, desc fco","Thunnus albacares",90,108,2970,33
2007,8,2007-08-01,"DONNACRISTINA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",91000,91000,1365000,15
2007,8,2007-08-01,"DONNACRISTINA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1000,1000,8000,8
2007,8,2007-08-01,"DONNACRISTINA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",49000,49000,294000,6
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",2681,2681,21448,8
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",195,195,1755,9
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta azul de cultivo ent. fco.","Thunnus orientalis",5163.45,5163.45,154903.5,30
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta azul de cultivo filete de fco.","Thunnus orientalis",11.44,22.88,171.6,15
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",120,120,1440,12
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",245,245,4900,20
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",356,356,35.6,0
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",670,670,21750,32
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",1300,1300,19500,15
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",3200,3200,64000,20
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",3576,3576,35760,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",3900,3900,39000,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",5409,5409,43272,8
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",30,30,150,5
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",100,100,1000,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",120,120,480,4
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",200,200,2400,12
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",295,295,1180,4
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",300,300,1800,6
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",390,390,9750,25
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",420,420,1680,4
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",600,600,6000,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1000,1000,10000,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1140,1140,5700,5
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1250,1250,12500,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1800,1800,5400,3
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2000,2000,8000,4
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2698,2698,26980,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",13500,13500,54000,4
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",35,35,210,6
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",80,80,560,7
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",93,93,465,5
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",101,101,505,5
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",129,129,1468,11
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",150,150,1050,7
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",161,161,1159,7
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",176,176,880,5
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",182,182,2400,13
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",200,200,600,3
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",228,228,912,4
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",350,350,3500,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",685,685,2740,4
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1000,1000,10000,10
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1066,1066,5330,5
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",2229,2229,4458,2
2007,8,2007-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",5401,5401,13502.5,2
2007,8,2007-08-01,"JAGUAR","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",40000,40000,320000,8
2007,8,2007-08-01,"JAGUAR","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",436000,436000,2180000,5
2007,8,2007-08-01,"JEANNINE","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",22000,22000,264000,12
2007,8,2007-08-01,"JEANNINE","Bonito","Bonito ent. fco.","Euthynnus alletteratus",93000,93000,837000,9
2007,8,2007-08-01,"LAVICTORIA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",29000,29000,174000,6
2007,8,2007-08-01,"LUCINAELENA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",150,165,1200,8
2007,8,2007-08-01,"LUPEDELMAR","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",53000,53000,530000,10
2007,8,2007-08-01,"LUPEDELMAR","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",258000,258000,3096000,12
2007,8,2007-08-01,"MANZANOIIISURIANO14","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",9,9,90,10
2007,8,2007-08-01,"MARANATHA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",168000,168000,2854000,17
2007,8,2007-08-01,"MARANATHA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3000,3000,36000,12
2007,8,2007-08-01,"MARANATHA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",5000,5000,40000,8
2007,8,2007-08-01,"MARIAANTONIETA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",39000,39000,390000,10
2007,8,2007-08-01,"MARIAANTONIETA","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",15000,15000,180000,12
2007,8,2007-08-01,"MARIABEATRIZ","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",194000,194000,2328000,12
2007,8,2007-08-01,"MARIAFERNANDA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",676278,676278,5410224,8
2007,8,2007-08-01,"MARIAFERNANDA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",237569,237569,1187845,5
2007,8,2007-08-01,"MARIALUISA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",21123,21123,211230,10
2007,8,2007-08-01,"MARIALUISA","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",210000,210000,2511290,12
2007,8,2007-08-01,"MARIAROSANA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",157000,157000,2041000,13
2007,8,2007-08-01,"MARIAROSANA","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",90500,90500,1448000,16
2007,8,2007-08-01,"MARIAVERONICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",195698,195698,1956980,10
2007,8,2007-08-01,"MARIAVERONICA","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",19828,19828,158624,8
2007,8,2007-08-01,"MAZCU1","Bonito","Bonito ent. fco.","Euthynnus alletteratus",171338,171338,685352,4
2007,8,2007-08-01,"MOLLYN","Atun","Atun ent. fco.","Thunnus spp",56642,56642,396494,7
2007,8,2007-08-01,"MOLLYN","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1310,1310,5240,4
2007,8,2007-08-01,"MONICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",27855,27855,194985,7
2007,8,2007-08-01,"MONICA","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",2006,2006,14042,7
2007,8,2007-08-01,"MONICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",10754,10754,64524,6
2007,8,2007-08-01,"NAIR","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",117950,117950,707700,6
2007,8,2007-08-01,"NAIR","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",1764,1764,3528,2
2007,8,2007-08-01,"NAIR3","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",16755,16755,201060,12
2007,8,2007-08-01,"NAIR3","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",396,396,2376,6
2007,8,2007-08-01,"NAIR3","Bonito","Bonito ent. fco.","Euthynnus alletteratus",329534,329534,1318136,4
2007,8,2007-08-01,"SANURIEL","Bonito","Bonito ent. fco.","Euthynnus alletteratus",14000,14000,84000,6
2007,8,2007-08-01,"TAMARA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",51413,51413,257065,5
2007,8,2007-08-01,"TAMARA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",292611,292611,1463055,5
2007,8,2007-08-01,"THERESAJANENE","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",92000,92000,1380000,15
2007,8,2007-08-01,"THERESAJANENE","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",28000,28000,280000,10
2007,8,2007-08-01,"VICTORIAEUGENIA","Atun","Atun aleta amarilla desv, desc fco","Thunnus albacares",80,96,2640,33
2007,8,2007-08-01,"VIZCAINO","Bonito","Bonito ent. fco.","Euthynnus alletteratus",36000,36000,216000,6
2007,8,2007-08-01,"WESTERLY","Atun","Atun ent. fco.","Thunnus spp",26939,26939,161847,6
2007,8,2007-08-01,"WESTERLY","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2497,2497,12193,5
2007,9,2007-09-01,"AGUILADESCALZA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",113600,113600,568000,5
2007,9,2007-09-01,"AGUILADESCALZA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",52267,52267,261335,5
2007,9,2007-09-01,"AGUILADESCALZA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",70974,70974,354870,5
2007,9,2007-09-01,"ATUN7","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",55800,55800,446400,8
2007,9,2007-09-01,"ATUN7","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",209500,209500,1466500,7
2007,9,2007-09-01,"ATUN8","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",43635,43635,392715,9
2007,9,2007-09-01,"ATUN8","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",94,94,376,4
2007,9,2007-09-01,"ATUN8","Bonito","Bonito ent. fco.","Euthynnus alletteratus",378177,378177,2269062,6
2007,9,2007-09-01,"AZTECA10","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",188697,188697,943485,5
2007,9,2007-09-01,"AZTECA10","Bonito","Bonito ent. fco.","Euthynnus alletteratus",244053,244053,1220265,5
2007,9,2007-09-01,"AZTECA12","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",115413,115413,577065,5
2007,9,2007-09-01,"AZTECA12","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",52620,52620,263100,5
2007,9,2007-09-01,"AZTECA12","Bonito","Bonito ent. fco.","Euthynnus alletteratus",161873,161873,809365,5
2007,9,2007-09-01,"AZTECA2","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",201257,201257,1006285,5
2007,9,2007-09-01,"AZTECA2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",245365,245365,1226825,5
2007,9,2007-09-01,"AZTECA2","Bonito","Bonito ent. fco.","Euthynnus alletteratus",105129,105129,525645,5
2007,9,2007-09-01,"AZTECA3","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",478185,478185,2390925,5
2007,9,2007-09-01,"AZTECA3","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",463451,463451,2317255,5
2007,9,2007-09-01,"AZTECA3","Bonito","Bonito ent. fco.","Euthynnus alletteratus",139637,139637,698185,5
2007,9,2007-09-01,"AZTECA6","Atun","Albacora ent. fca.","Thunnus alalunga",118,118,590,5
2007,9,2007-09-01,"AZTECA6","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",186576,186576,932880,5
2007,9,2007-09-01,"AZTECA6","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",347297,347297,1736485,5
2007,9,2007-09-01,"AZTECA6","Bonito","Bonito ent. fco.","Euthynnus alletteratus",214880,214880,1074400,5
2007,9,2007-09-01,"AZTECA9","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",91720,91720,458600,5
2007,9,2007-09-01,"AZTECA9","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",89912,89912,449560,5
2007,9,2007-09-01,"AZTECA9","Bonito","Bonito ent. fco.","Euthynnus alletteratus",398336,398336,1991680,5
2007,9,2007-09-01,"BUENAVENTURA1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",5390,5390,43120,8
2007,9,2007-09-01,"BUENAVENTURA1","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",28776,28776,143880,5
2007,9,2007-09-01,"BUENAVENTURA1","Bonito","Bonito ent. fco.","Euthynnus alletteratus",153131,153131,765655,5
2007,9,2007-09-01,"BUENAVENTURA2","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",3000,3000,36000,12
2007,9,2007-09-01,"BUENAVENTURA2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",155000,155000,1550000,10
2007,9,2007-09-01,"BUENAVENTURA2","Bonito","Bonito ent. fco.","Euthynnus alletteratus",157000,157000,1570000,10
2007,9,2007-09-01,"CAMILA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",61246,61246,306230,5
2007,9,2007-09-01,"CAMILA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",18508,18508,92540,5
2007,9,2007-09-01,"CAMILA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",106203,106203,531015,5
2007,9,2007-09-01,"DAMASTA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",110,121,4840,44
2007,9,2007-09-01,"DONGUSTAVO","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",36,36,360,10
2007,9,2007-09-01,"ELDORADO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",81991,81991,409955,5
2007,9,2007-09-01,"ELDORADO","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",616615,616615,3083075,5
2007,9,2007-09-01,"ELDORADO","Bonito","Bonito ent. fco.","Euthynnus alletteratus",338565,338565,1692825,5
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",92,92,1472,16
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",300,300,4200,14
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",650,650,6500,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",1501,1501,12008,8
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",35,35,280,8
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta azul de cultivo desv. fco.","Thunnus orientalis",25305.52,27836.072,759165.6,30
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",10,10,100,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",150,150,3000,20
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",186,186,1.86,0
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",421,421,2525,6
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",934,934,7472,8
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",1500,1500,57000,38
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",2000,2000,20000,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",2100,2100,31500,15
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",2250,2250,45000,20
2007,9,2007-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",10300,10300,82400,8
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete desv. fco.","Katsuwonus pelamis",20,22,200,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",46,46,230,5
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",70,70,700,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",75,75,325,4
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",200,200,2400,12
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",355,355,1420,4
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",400,400,1200,3
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",540,540,2160,4
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",560,560,14000,25
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",610,610,6100,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",650,650,2600,4
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",735,735,3675,5
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",800,800,12000,15
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",950,950,9500,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2500,2500,10000,4
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",4300,4300,43000,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",5500,5500,22000,4
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",69,69,828,12
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",100,100,600,6
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",126,126,630,5
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",150,150,900,6
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",250,250,1850,7
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",305,305,10675,35
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",400,400,2500,6
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",575,575,5750,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",600,600,6000,10
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",650,650,3900,6
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1152,1152,2313,2
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",2300,2300,11500,5
2007,9,2007-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",19086,19086,76344,4
